1,1088 Email Press,http://1088.email/
466,Herbert Open Access Journals (Herbert Publications),http://www.hoajonline.com/
467,Hikari Ltd.,http://www.m-hikari.com/
468,Hilaris,http://www.e-hilaris.com/index.html
469,Hilaris Publisher (Hilaris SRL) (connected to OMICS),https://www.hilarispublisher.com/
470,Hind Agri-Horticultural Society (HAHS; HIND Institutes; Research Journals),http://www.researchjournal.co.in/index.html
471,Hindawi,https://www.hindawi.com/
472,Horizon Journals,http://www.horizonjournals.org/
473,Horizon Publisher India,https://www.horizonpublisherindia.in/
474,Horizon Research Publishing,http://www.hrpub.org/
475,Human and Sciences Publications (HumanPub),http://www.humanpub.org/
476,Human Resource Management Academic Research Society (HRMARS),http://hrmars.com/index.php?page=our%20journals%20f
477,IAMURE Multidisciplinary Research,http://www.iamure.com/
478,ibai-publishing,http://ibai-publishing.org/
479,IBIMA Publishing,http://www.ibimapublishing.com/
480,ICGST,http://www.icgst.com/
481,iConcept Press Ltd.,https://www.iconceptpress.com/
482,ICTACT Journal,http://www.ictactjournals.in/index.aspx
483,Id Press / ID Design,http://www.id-press.eu/
484,IERI & PRESS,http://www.ieripress.com/
485,i-Explore International Research Journals Consortium (IIRJC),http://www.irjcjournals.org/
486,IGI Global,https://www.igi-global.com/
487,IGM Publication,http://igmpublication.org/index.html
488,IIARD Publication Company (International Institute of Academic Research and Development - IIARD),http://www.iiardonline.org/
489,iJARS Group,http://www.ijarsgroup.com/
490,Ijbsse.org,http://ijbsse.org/
491,ijManager – Online Journal Management,http://www.ijmanager.org/
492,IJRCM,http://ijrcm.org.in/
493,i-manager Publications,http://www.imanagerpublications.com/
494,IMED Research Publications,http://www.ijmhr.org/index.html
495,iMed.pub,http://imed.pub/
496,iMedPharm,http://www.imedpharm.com/
497,"Impact Journals (New York State, USA)",http://www.impactjournals.com/
498,"Impact Journals (Tamil Nadu, India)",http://www.impactjournals.us/index.php
499,Imperial Journals,http://www.imperialjournals.com/
500,Imprints Open Access,http://imprintsonline.org/index.php
501,Incessant Nature Science Publishers (INSPublishers),http://www.inspublishers.com/
502,Inderscience Publishers (also here),https://www.inderscience.com/
503,Indian Academicians and Researchers Association (IARA),http://iaraedu.com/
504,Indian Society for Education and Environment (ISEE),http://www.iseeadyar.org/
505,IndianResearchJournals.Com,http://indianresearchjournals.com/Default.aspx
506,"Indus Foundation for Education, Research & Social Welfare",http://www.indusedu.org/
507,Infinity Press,http://infinitypress.info/publisher/
508,infofacility,http://www.infofacility.com/journals
509,Infogain Publication,http://infogainpublication.com/
510,Infonomics Society,http://infonomics-society.org/
511,Inforesights Publishing,http://inforesights.com/
512,Informatics Journals,http://www.informaticsjournals.com/
513,Information Engineering Research Institute (IERI),http://www.ier-institute.org/index.htm
514,Informing Science Institute (ISI),https://www.informingscience.org/
515,Ingenious Enterprises International (INGENIN),http://ingenin.org/
516,Innovare Academic Sciences,http://innovareacademics.in/
517,Innovation Info (Innovationinfo),https://innovationinfo.org/
518,Innovational Publishers,http://www.innovationalpublishers.com/
519,Innovative Journals,http://www.innovativejournal.in/
520,Innovative Publication,http://www.innovativepublication.com/
521,Innovative Space of Scientific Research (ISSR Journals),http://www.issr-journals.org/
522,Innovinc,http://innovinc.org/
523,"Innovision Health Media, Inc.",http://innovisionhm.com/
524,INPRESSCO (International Press Corporation),http://inpressco.com/
525,INREWI,http://www.inrewi.com/home
526,Insight Core,http://www.insightcore.com/
527,Insight Knowledge (also here),http://insightknowledge.co.uk/index.php
528,Insight Medical Publishing (IMedPub),http://imedpub.com/
529,Instaci,http://www.instascijournals.info/index.php
530,"Institute for Environment, Engineering, Economics (inactive)",http://ieee.am/
531,Institute for Promoting Research & Policy Development (IPRPD),https://iprpd.org/
532,Institute for Research and Development India (IRD),http://www.irdindia.in/
533,Institute of Advanced Scientific Research,http://www.i-asr.com/journals.aspx
534,Institute of Doctors Engineers and Scientists (IDES),http://www.theides.org/
535,Institute of Electronic & Information Technology,http://www.ieit-web.org/apscj/editorialboard.html
536,Institute of Integrative Omics and Applied Biotechnology,http://iioab.webs.com/researchandpublications.htm
537,Institute of Language and Communication Studies,http://www.inlcs.org/
538,Institute of Mathematics and Management (IMM),https://imathm.edu.lk/publications
539,Institute of Research Advances (IRA),http://www.research-advances.org/
540,Institute of Research and Journals (IRAJ),http://iraj.in/index.php
541,Institute of Research Engineers and Doctors (theIRED),http://www.theired.org/
542,Institute of Research Engineers and Scientists,http://theires.org/
543,Institute of Research In Engineering and Technology (IRET),http://www.iret.co.in/index.html
544,Institute of Strategic and International Studies,http://www.isisworld.org/
545,InTechOpen (also here),http://www.intechweb.org/
546,Integrated Academic Journals,http://www.intergratedjournals.org/
547,Integrated Intelligent Research (IIR),http://iirpublications.com/index.php
548,Integrated Publishing Association,http://www.ipublishing.co.in/
549,Integrated Science Publications,http://indianscience.in/pubs/journals/
550,Intellectual Archive,http://www.intellectualarchive.com/
551,Intercontinental Management Research Review (ICMRR),http://icmrr.org/index.html
552,Interlink Continental Journals,http://icjpublishers.org/index.php
553,Intermedcentral,http://www.intermedcentral.hk/
554,International Academic Journals,http://www.inacj.com/
555,International Academic Publishing House,http://www.iaph.in/
556,International Academy for Advancement of Business Research (IAABR),http://www.iaabr.com/
557,International Academy for Science & Technology Education and Research (IASTER),http://www.iaster.com/index.php
558,"International Academy of Arts, Science & Technology (IAAST)",http://iaast.org/
559,International Academy of Business,http://www.intl-academy.org/index.htm
560,International Academy of Business & Economics (IABE),http://www.iabe.org/
561,International Academy of Computer & IT Engineering (IACITE),http://iacite.org/
562,International Academy of Ecology and Environmental Sciences (IAEES),http://www.iaees.org/
563,International Academy of Science and Higher Education (IASH),http://iashe.eu/en/periodicals-journals-academy
564,"International Academy of Science, Engineering and Technology (IASET)",http://www.iaset.us/index.php
565,"International Academy of Science, Engineering and Technology (International ASET)",http://international-aset.com/index.html
566,"International Academy of Science, Technology, Engineering and Management",http://iastem.org/
567,International Academy Publishing (IAP),http://www.iap.org/
568,International Advances for Research,http://www.intlafr.com/index.html
569,"International Agency for Development of Culture, Education and Science",http://iadces.com/
570,International Association for Academians,http://www.academians.org/
571,International Association for Engineering & Technology,http://www.iaet.net/
572,International Association for Engineering and Management Education (IAEME),http://www.iaeme.com/about.asp
573,International Association for Research and Science (IARAS),https://www.iaras.org/
574,International Association of Advances in Engineering and Technology (IAAET),http://iaaet.org/
575,International Association of Computer Science and Information Technology (IACSIT Press),http://www.iacsit.org/
576,International Association of Engineering & Technology Researchers (IAETR),http://iaetr.org/
577,International Association of Engineers (IAENG),http://www.iaeng.org/
578,International Association of Journals & Conferences (IAJC),http://www.iajc.org/overview.html
579,International Association of Science and Technology for Development (IASTED),http://www.iasted.org/
580,International Association of Scientific Innovation and Research (IASIR),http://iasir.net/index.html
581,International Association of Technology Education & Industry,http://iatei.org/
582,International Bauhaus Science Press,http://www.bhssci.com/
583,International Business Academics Consortium (IBAC),http://ibac-conference.org/ibac/index.html
584,International Center for Business Research,http://icbr.net/
585,International Center for Promoting Knowledge (USA) (ICPK),https://icpknet.org/
586,International Centre for Integrated Development Research (ICIDR),http://www.icidr.org/index.php
587,International Centre of Culture Inventory,http://www.icoci.org/
588,International Computer Science and Engineering Society (ICSES),http://www.i-cses.com/
589,International Conference on Computer Science and Engineering,http://www.icgst.com/
590,International Digital Organization for Scientific Information (IDOSI),http://idosi.org/index.htm
591,International Economics Development and Research Center (IEDRC),http://www.iedrc.org/
592,International Education Research Foundation (IERF),http://www.ierfinfo.com/
593,International Educative Research Foundation And Publisher,http://www.publisher.ijier.net/
594,International eJournals,http://internationalejournals.com/
595,International Formulae Group (IFG),http://www.ifgdg.org/
596,International Forum of Researchers Students and Academician (IFRSA),http://www.ifrsa.org/
597,International Foundation for Modern Education and Scientific Research (INFOMESR),http://infomesr.org/en/home
598,International Foundation for Research and Development,http://www.ifrnd.org/
599,International House for Academic Scientific Research,http://www.ihasr.org/
600,International Indexed Refereed Research Journal,http://www.ssmrae.com/
601,International Information Institute,http://www.information-iii.org/
602,"International Institute for Private, Commercial and Competition Law",http://iipccl.org/
603,"International Institute for Science, Technology and Education (IISTE) (International Knowledge Sharing Platform)",http://www.iiste.org/Journals/
604,"International Institute of Education, Research and Development (IIERD)",https://www.iierd.org/
605,International Institute of Engineers & Researchers (also here),http://theiier.org/Conference/Singapore/1/ICSTEM/publication.php
606,International Institute of Engineers (IIE),http://www.iieng.org/journals.php
607,International Institute of Informatics and Systemics,http://www.iiis.org/
608,International Institute of Science & Industry Research (IISIR),http://www.iisir.org/
609,International Institute of Social and Economic Sciences (IISES),https://www.iises.net/
610,International Invention Journals,http://internationalinventjournals.org/index.html
611,International Journal of Academic Research (Publisher),http://www.eu-print.org/ilk.php
612,International Journal of College & University (IJCU),http://ijcu.us/
613,International Journal of Modern Research and Development (IJMRND),http://www.ijmrnd.com/
614,International Journal of Research & Development Organisation (IJRDO),http://www.ijrdo.org/
615,International Journal Publishers Group,http://www.ijpg.org/
616,International Journals for Research (IJR Group),http://ijrgroup.com/
617,International Journals for Research (IJR),http://internationaljournalsforresearch.com/index.php
618,International Journals for Researchers,http://www.ijronline.com/
619,International Journals of Engineering & Sciences,http://www.ijens.org/
620,International Journals of Multi Dimensional Research,http://www.ijmr.net.in/
621,International Journals of Multidisciplinary Research Academy,http://www.ijmra.us/
622,International Journals of N&N Global Technology (IJNNGT),http://www.ijnngt.org/index.php
623,International Journals of Research Papers (IJRP),http://gssrr.org/
624,International Journals of Research (INTJR),http://intjr.com/index.php
625,International Journals of Sciences and High Technologies (IJSHT),http://ijsht-journals.org/
626,International Journals of Scientific Knowledge (IJSK),http://www.ijsk.org/
627,International Journals of Scientific Research Publications (IJSRPUB),http://www.ijsrpub.com/
628,International Journals of Scientific Research (IJSR),http://ijscience.com/default.htm
629,International Journals (Yadav Scientific Journals Publishers),https://ijddmr.wordpress.com/
630,International Journals.co.in,http://www.internationaljournals.co.in/titles.aspx
631,International Knowledge Press (also here),http://www.ikpresse.com/
632,"International Knowledge Sharing Platform (see International Institute for Science, Technology and Education - IISTE)",https://www.iiste.org/journals/
633,International Network for Applied Sciences and Technology,http://www.inast.org/
634,International Network for Natural Sciences (INNSPUB),http://www.innspub.net/
635,International Network for Scientific & Industrial Information,http://insii.com/index.php
636,International Online Knowledge Services Provider (IOKSP),http://www.ioksp.com/index.html
637,International Online Medical Council (IOMC),http://www.iomcworld.com/publications.htm
638,International Organization Center of Academic Research (OCERINT),http://www.ocerint.org/index.php/homepage
639,International Organization of Scientific Invention (IOSI),http://iosi.in/
640,International Organization of Scientific Research and Development (IOSRDD),http://iosrd.org/
641,International Organization of Scientific Research (IOSR Journals),http://iosrjournals.org/index.html
642,International Peer Reviewed Journals and Books (IPRJB),https://www.iprjb.org/
643,International Postgraduate Network (IPN Network),http://www.internationalpostgraduatenetwork.org/
644,International Publisher & C.O (IPCO),http://ipco-co.com/
645,International Publisher for Advanced Scientific Journals (IPASJ),http://ipasj.org/index.htm
646,International Publisher LLC,http://publisher-europe.com/?l=us
647,"International Recognition Multidisciplinary Research Journals, Monthly Publish",http://lsrj.in/
648,International Recognition Research Journals,http://www.lsrj.in/
649,"International Research Association of Computer Science, & Technology (IRACST)",http://www.iracst.org/home.htm
650,International Research E-Journals,http://www.oiirj.org/
651,International Research Group,http://www.irgjournals.org/
652,"International Research Journals (Accra, Ghana)",http://resjournals.com/
653,"International Research Journals (Lagos, Nigeria)",http://www.interesjournals.org/
654,International Research Organization of Computer Science (IROCS),http://www.irocsjournals.org/irocs/home.php
655,International Research Publication House (IRPH),http://www.irphouse.com/
656,International Research Society For Promotion of Science (INPOSO),http://www.inposo.org/
657,International Scholarly Open Access Research (ISOAR) (also here) (see also Edupedia Publications),http://internationaljournalofresearch.org/
658,International Scholars Journals,http://internationalscholarsjournals.org/
659,International Science & Research Journals (ISRJ) (isrjournals),http://www.isrjournals.org/
660,International Science and Medical Journals (isaMed),http://www.isamedjournals.com/
661,International Science Community Association,http://www.isca.in/
662,International Scientific Academic Corporation,http://isacorporation.org.in/
663,International Scientific Academy of Engineering & Technology,http://www.isaet.org/
664,International Scientific Engineering and Research Publications,http://iserp.org/
665,International Scientific Invention Journals,http://isij.in/
666,International Scientific Journal (ISJ),http://www.scientific-journal.com/
667,International Scientific Organization (links to Bosal),http://www.iscientific.org/
668,International Scientific Publications,http://www.scientific-publications.net/
669,"International Scientific Research Organization for Science, Engineering and Technology (ISROSET)",http://www.isroset.org/
670,International Scientific Research Organization Journals (ISROJ),http://isroj.net/index.php?menu=home
671,International Skill Research Journals,http://acjournal.in/
672,International Society for Engineering Research and Development (ISERD),http://www.iserd.co/
673,International Society for Engineers and Researchers (ISER),http://iser.co/
674,International Society for green.sustainable engineering and management,http://isgsemjournal.blogspot.com/
675,International Society for Zoological Research (ISZR),http://iszr.org/Jrs/index.php/index/index
676,International Society of Thesis Publication (ISTP),http://www.istp.org.in/
677,International Society of Universal Research in Sciences (EyeSource),http://www.isurs.org/
678,International Technology and Science Publications Ltd (ITS),http://www.itspoa.com/
679,InternationalJournals.co.in,http://internationaljournals.co.in/
680,Internet Scientific Publications,http://www.ispub.com/
681,Interscience Journals,http://interscience.org.uk/
682,Interscience Open Access Journals,http://www.interscience.in/
683,Inter-USE (International Union of Science and Education),http://inter-use.com/
684,Intuition Journals,http://intuitionjournals.org/
685,Invention Journals,http://inventionjournals.org/
686,IORE International,http://www.ioreinternational.org/
687,IOS Publishing (Institute of Science Publishing),http://www.iospublishing.org/
688,IOSR Journals (see International Organization of Scientific Research),http://iosrjournals.org/index.html
689,"IPN Education Group (IPN Publishing, related or a rebrand of International Postgraduate Network)",http://www.ipneducationgroup.org/
690,iProbe Group,https://www.iprobegrp.com/
691,i-Proclaim (related to ABC Journals),https://i-proclaim.my/
692,Ira Publications,http://www.irapub.com/
693,IRDP Group of Journals (Innovative Research Developers and Publishers),http://irdp.info/
694,IRED International Journals,http://theired.org/organizer.html
695,IRIS Publishers,https://irispublishers.com/
696,IRO Journals,http://irojournals.com/index.html
697,IROSSS (International Research Organization of Sciences and Social Sciences),http://www.irosss.org/
698,Isaac Scientific Publishing,http://www.isaacpub.org/Home.aspx
699,iSER Publications,http://iserjournals.com/
700,Ishaan Publishing House,http://www.iphsci.com/index.html
701,Ishitv Technologies,http://ishitvtech.in/
702,ISISnet,http://www.isisn.org/
703,Islamic World Network for Environmental Science and Technology (IWNEST Publisher),http://www.iwnest.com/index.html
704,ISPACS (International Scientific Publications and Consulting Services),http://ispacs.com/
705,ITSR (InformTechCell),http://informtechcell.com/
706,Ivy Union Publishing,http://ivyunion.org/
707,Jabalpur Management Association,http://jabalpurmanagementassociation.co.in/Journals.aspx
708,Jacobs Publishers,http://www.jacobspublishers.com/index.php
709,JACS Directory,http://jacsdirectory.com/jacs/index.php
710,Jaypee Journals,http://jaypeejournals.com/
711,JET Publishing,http://www.jetpublishing.org/index.html
712,Joseph Publishing Group,http://www.josephpublishinggroup.com/
713,Journal Dynamics,http://www.journaldynamics.org/
714,Journal Issues,http://www.journalissues.org/index.php
715,Journal Network,http://www.journalnetwork.org/
716,Journal of Comprehensive Research,http://jupapadoc.startlogic.com/compresearch/
717,Journal of Harmonized Research Publications,http://www.johronline.com/
718,Journal of The International Association of Advanced Technology and Science (JIAATS),http://www.jiaats.com/index.php
719,Journals Club & Co.,https://journalsclub.com/
720,Journals of Scientifics R&D,http://journals-of-scientifcs-rd.com/
721,Journals of University of Babylon,https://www.journalofbabylon.com/
722,Journals Pub,http://www.journalspub.com/
723,JournalsBank,http://www.journalsbank.com/
724,JScholar Journals,http://www.jscholaronline.org/list-of-journals.php
725,JSciMed Central,http://www.jscimedcentral.com/
726,July Press,http://julypress.com/
727,Juniper Publishers,http://juniperpublishers.com/
728,Jyoti Academic Press,http://jyotiacademicpress.net/
729,KAAV Publications,http://www.kaavpublications.org/
730,Kaleidoscope Journals,http://www.kjournals.org/
731,KambohWell Publisher Enterprises,http://www.kwpublisher.com/
732,Kamla Raj Enterprises (KRE Publishers),http://www.krepublishers.com/KRE-New-J/index.html
733,KEI Journals,http://www.journals.ke-i.org/index.php/index/index
734,KEJA Publications,http://www.kejapub.com/
735,Kenkyu Group,http://www.kenkyuonline.org/
736,Key Research Journals (KRJ),http://www.keyresearchjournals.org/
737,Kiban Research Publications,http://kibanresearchpublications.com/index.html
738,Kindi Publication,http://www.kindipublication.com/home.html
739,Knowledge Empowerment Foundation,https://www.kemfo.org/
740,Knowledge Insights,http://knowledge-insights.org/
741,Knowledge Publishing Printing & Distribution House,http://www.knowledgepublishinghouse.com/index.html
742,Knowledgebase Publishers,http://www.knowledgebasepublishers.org/
743,KnowledgeCuddle Publication,http://www.knowledgecuddle.com/
744,KnowledgesPublisher,http://www.knowledgespublisher.com/
745,Knowledgia Scientific (formerly Knowledgia Review),http://www.knowledgia.net/
746,Kogaion Publishing Center,http://euacademic.org/
747,Kosmos Publishers,http://www.kosmospublishers.com/
748,Kowsar Publishing,http://kowsarpub.com/en/
749,Kozmenko Science Publishing,http://www.kozmenkopublishing.com/
750,Krishi Sanskriti,http://www.krishisanskriti.org/Jounrals.php?title=Journals
751,KSP Journals,http://kspjournals.org/
752,KY Publications,http://www.kypublications.com/
753,Ladder Publishing House,http://www.ladderpublishers.org/
754,Lambert Academic Publishing,https://www.lap-publishing.com/
755,Landmark Research Journals,http://www.landmarkresearchjournals.org/lrjbme/index.php
756,LAR,http://www.thelar.org/
757,Latin American Publicações,https://latinamericanpublicacoes.com.br/index.html
758,Lawarence Press,http://lawarencepress.com/
759,Lecolink Research Journals,http://www.lecolinkresearchjournals.org/index.php
760,Lectito,http://www.lectitopublishing.nl/
761,Lectito Journals,http://www.lectitojournals.com/
762,Leena & Luna International,http://www.ajssh.leena-luna.co.jp/
763,"Leon Publications (publisher of the Chemistry Research Journal, the Pharmaceutical & Chemical Journal, and the Journal of Scientific and Engineering Research)",https://chemrj.org/
764,Lexis Publisher,http://lexispublisher.com/index.html
765,Library of Academic Resources (LAR),http://thelar.ca/
766,LIDSEN Publishing Inc. (see also Open BioMedical Publishing Corporation),http://www.lidsen.com/
767,Lifescience Global,http://www.lifescienceglobal.com/
768,LifeSciFeed Ventures,http://www.lifescifeed.com/index.htm
769,Lighthouse Journal Publication (Lighthouse Journals),http://www.lighthousejournals.org/index.php
770,Literati Scientific and Publishers (Literati Publishers),http://literatipublishers.com/Journal/index.html
771,London Journals Press,http://journalspress.com/
772,Longbridge Publishing Company,http://www.lbrpublishing.com/
773,Longdom Publishing (connected to International Scholars Journals – ISJ),https://www.longdom.org/
774,Look Academic Publishers,http://lookacademy.nl/
775,Lorem Journals,http://loremjournals.com/index.php
776,Lupine Publishers,http://www.lupinepublishers.com/
777,Macoctagon Journals,http://www.macoctagonjournals.org/
778,macroJournals,http://macrojournals.com/home
779,Macrothink Institute,http://www.macrothink.org/
780,MacroWorld,http://www.macroworldpub.com/
781,Madridge Publishers,http://madridge.org/
782,Magnus Med Club (MMC),https://www.magnusmedclub.com/
783,Mainspringer,http://mainspringer.com/pub_site/
784,Mak Periodical Library,https://makperiodicallibrary.com/
785,Management Journals,http://www.managementjournals.org/index.php
786,Marsland Press,http://www.sciencepub.net/
787,Mary and Sam Research Academia,http://www.marynsam.co.uk/
788,Maryland Institute of Research,http://miredu.org/
789,MASAUM Network,http://www.masaumnet.com/
790,Mathews Open Access Journals,http://www.mathewsopenaccess.com/
791,Maxwell Scientific Organization,http://maxwellsci.com/jlist.php
792,MAYFEB Technology Development,http://www.mayfeb.com/OJS/
793,McMed International,http://mcmed.us/
794,Meas Publishing Ltd,http://measpublishing.co.uk/
795,MECS (Modern Education and Computer Science Press),http://www.mecs-press.org/
796,MedCave Publications (also here),http://medcavepublications.org/
797,MedCrave,http://medcraveonline.com/
798,Medical science,http://www.ghrnet.org/index.php/index/index
799,Medical Science Journals,http://medical.sciencejournals.cc/
800,Medip Academy,http://www.medipacademy.com/
801,Medip Academy,https://www.medipacademy.com/
802,Mediterranean Center of Social and Educational Research (MCSER),http://mcser.org/
803,MEDNANO Publications,http://www.medtechnano.com/
804,Medpulse Publishing Corporation (connection to Statperson Publishing Corporation),https://www.medpulse.in/
805,Medtext Publications,http://www.medtextpublications.com/
806,Medwell Journals,http://www.medwelljournals.com/home.php
807,Medwin Publishers,http://medwinpublishers.org/
808,Meghana Publications,http://meghanapublications.com/index.php#MEGHANA
809,Mehria International Publishers,http://www.ijvets.com/
810,Mehta Press,http://www.mehtapress.com/
811,Merit Research Journals,http://meritresearchjournals.org/index.htm
812,Meta Research Press,http://www.mrpress.org/
813,MK Science Set Publishers,https://www.mkscienceset.com/
814,MNK Publication,http://www.mnkjournals.com/index.htm
815,Modern Business Press,http://www.modernbusinesspress.com/
816,Modern Research Publishers,http://www.modernrespub.org/
817,Modern Scientific Press,http://modernscientificpress.com/
818,Molecular Biology Journals (see also OMICS),http://www.molecularbiologyjournals.com/
819,Mr. Scholar,https://www.mrscholar.com/
820,Muhammadon Centre for Research and Development (MCRD),http://www.muhammadon.org/index.php
821,MuK Publications & Distributions,http://www.mukpublications.com/
822,Multidisciplinary Digital Publishing Institute (MDPI),http://www.mdpi.com/
823,Multidisciplinary Journals,http://www.multidisciplinaryjournals.com/
824,Mustang Journals,http://mustangjournals.com/index.html
825,N&N Global Technology (NNGT),http://www.nngt.org/
826,NADIA (relation to SERSC),https://nadiapub.com/
827,Narain Publishers Pvt. Ltd (NPPL),http://www.npplweb.com/
828,National Association of Scholars,http://national-science.ru/
829,National College of Physicians,https://www.ncnp.org/medical-journals.html
830,National FORUM Journals,http://www.nationalforum.com/
831,Natural Science Simulations and Engineering Laboratory Limited (NSSEL Publishing),https://nssel.uk/
832,Natural Sciences Publishing Corporation,http://www.naturalspublishing.com/index.asp
833,Naturepub,http://naturepub.org/
834,Nauk Publication,http://www.naukpublication.org/
835,Nemis Journals,http://www.nemisjournals.org/
836,Nessa Publishers (NP),http://www.nessapublishers.com/index.php
837,Net Journals,http://www.netjournals.org/
838,New Century Publishing Group,http://www.newcpress.com/
839,New Century Science Press,http://www.newcenturyscience.com/
840,New Delhi Publisher,http://ndpublisher.in/index.php
841,New Ground Research Journals,http://www.newgroundresjournals.org/
842,New Science,https://newsciencepubl.com/
843,New Science Series Journals (NSSJ),http://web.newscienceseries.com/
844,New Scientist Publishers,http://www.newscientistpublish.com/
845,New World Publishing,http://www.newworldpub.com/homepage.html
846,New World Sciences Academy,http://www.newwsa.com/
847,Newpubli,http://www.newpubli.com/index.shtml
848,Nextgen Research Publications (publishes IJNTR),https://www.ijntr.org/
849,Nexus Academic Publishers (NAP),http://nexusacademicpublishers.com/
850,nhsJournal,http://nhsjournals.org/
851,Nobel International Journals,http://www.nobel.gen.tr/
852,Noble Academic Publisher (NAP),http://napublisher.org/
853,NobleResearch,http://nobleresearch.org/
854,Non Olympic Times,http://www.nonolympictimes.org/
855,North American Research Publishing,http://www.narpub.com/
856,North Asian International Research Journal Consortium (NAIRJC),http://www.nairjc.com/
857,North Atlantic University Union,http://www.naun.org/wseas/cms.action
858,Noto-are,https://www.notoare.com/
859,Nova Explore Publications,http://novaexplore.com/
860,Novel Science,http://www.nvlscience.com/
861,Novelty Journals (see also Social Science Journals),http://www.noveltyjournals.com/
862,Novus Scientia Journals,http://novusscientia.org/index.php
863,Nuclei Online,http://nucleionline.org/
864,OA Publishing London,http://oapublishinglondon.com/index.php
865,"OAE Publishing, Inc. (OAE)",http://oaepublish.com/
866,Oak-Fortress Journals,http://oakfortressjournals.org/index.php
867,OASP Journals,http://www.oaspjournal.org/
868,Oceanic Journals,http://oceanicjournals.org/
869,Ocimum Scientific Publishers,https://ocimumpublishers.com/
870,Ology Journals,http://ologyjournals.com/
871,Ology Science,http://ologyscience.com/index.php
872,OMICS International (OMICS Publishing Group),http://www.omicsonline.org/
873,Ommega Publishers,http://ommegaonline.com/
874,OneCentral Press,http://www.onecentralpress.com/
875,Onjourn,https://www.onjourn.org/
876,Online Journals Management System (OJMS),http://onlinejournals.oscij.com/index.php/index/index
877,Online Research Journals,http://onlineresearchjournals.org/index.htm
878,Online Science Publishing,http://onlinesciencepublishing.com/
879,Onomy Science (Onomy Journals),http://onomyscience.com/
880,OPAST,http://www.opastonline.com/
881,Open Academic Press,http://www.openacademicpress.de/
882,Open Access (OA) Publication,https://oapublication.com/
883,Open Access eBooks,http://openaccessebooks.com/
884,Open Access Journal Limited (The OJAL),http://theojal.com/
885,Open Access Journals,http://www.openaccessjournals.com/
886,Open Access Journals Publishing Company,http://oaj-pc.com/
887,Open Access Library,http://www.oalib.com/
888,Open Access Pub (also here),http://www.openaccesspub.org/
889,Open Access Publishing Group,http://oapub.org/edu/index.php/index
890,Open Access Science Research Publisher (OASRP),http://openaccessscience.com/
891,Open Access Scientific Knowledge (OASK) Publishers,https://oaskpublishers.com/
892,"Open Access Text (OAT, OA Text)",http://oatext.com/
893,Open BioMedical Publishing Corporation (OBM) (see also LIDSEN Publishing Inc.),http://www.obm-pc.com/
894,Open Exploration,https://www.explorationpub.com/
895,Open Journal Systems,http://ambs-journal.co.uk/ojs-2.4.7-1/index.php/index
